task,cell,variant,repeat_id,fold_id,outer_split_signature,ik,y,d0_intercept,p_c0,p_d0,p_c1,p_d1
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AEMFNILZOJDQLW,1.0,-1.2802238326853435,0.91734479367733,0.7552075227433941,0.9173447959470875,0.7552075286044767
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AFSOIHMEOKEZJF,0.0,-1.2802238326853435,0.11107638664543627,0.03356867151767621,0.11107638771448432,0.03356867159812409
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AGMMTXLNIQSRCG,0.0,-1.2802238326853435,0.06261067767627539,0.0182282422180136,0.06261067747031801,0.01822824217786007
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AGOYDEPGAOXOCK,0.0,-1.2802238326853435,0.17472187185194343,0.05557993054640351,0.17472188031435013,0.05557993177277536
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AKJHMTWEGVYYSE,0.0,-1.2802238326853435,0.05897570861270651,0.017122903236820496,0.058975709411747436,0.017122903447931857
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AQCHWTWZEMGIFD,0.0,-1.2802238326853435,0.055681596481008455,0.016126435018969324,0.05568159581556471,0.016126434928970285
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,ARFHIAQFJWUCFH,0.0,-1.2802238326853435,0.051880554121453294,0.014982740109305597,0.05188055390703897,0.014982740112803643
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,AUVVAXYIELKVAI,0.0,-1.2802238326853435,0.09111127862706779,0.027110091277387553,0.09111127931398764,0.027110091615740756
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BAQCROVBDNBEEB,0.0,-1.2802238326853435,0.04517880169441924,0.012982058336940272,0.04517880119507869,0.012982058267207676
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BDYYDXJSHYEDGB,0.0,-1.2802238326853435,0.0419903318688739,0.012037210537873991,0.04199033187821452,0.01203721056100505
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BGDKAVGWHJFAGW,0.0,-1.2802238326853435,0.03036559751490131,0.008630091529350294,0.030365597657720688,0.008630091543178016
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BHQCQFFYRZLCQQ,0.0,-1.2802238326853435,0.6333691012114286,0.324421426756468,0.6333691017648269,0.32442142623785275
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BLCLNMBMMGCOAS,0.0,-1.2802238326853435,0.04698378057219089,0.013518928708612977,0.04698377852124316,0.013518928173437823
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BNRNXUUZRGQAQC,0.0,-1.2802238326853435,0.09712950541870671,0.029035864377940184,0.09712950506562848,0.029035864273411923
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BPLBGHOLXOTWMN,0.0,-1.2802238326853435,0.03797164227580652,0.010852713164641141,0.037971642188282806,0.010852713128949974
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BVMYCHKQPGEOSI,0.0,-1.2802238326853435,0.03332952735945582,0.009493230023022992,0.03332952782168298,0.00949323005889767
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,BYJAVTDNIXVSPW,0.0,-1.2802238326853435,0.029748482134891674,0.008450853626087438,0.029748482347300324,0.008450853653027147
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CBPJQFCAFFNICX,0.0,-1.2802238326853435,0.04211672139354049,0.01207457848149429,0.04211672118104825,0.012074578433096938
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CJGYSWNGNKCJSB,0.0,-1.2802238326853435,0.052087471703998724,0.015044831621412163,0.05208747094288288,0.01504483150048384
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CPZBLNMUGSZIPR,0.0,-1.2802238326853435,0.091366669657873,0.02719144982646807,0.09136666627081577,0.027191448828336896
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CUIHSIWYWATEQL,0.0,-1.2802238326853435,0.05328081153857056,0.015403303743266282,0.053280810061954086,0.015403303551548638
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CWRVKFFCRWGWCS,0.0,-1.2802238326853435,0.03272020150325262,0.009315476704624754,0.03272020103461676,0.009315476654502197
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,CZIHNRWJTSTCEX,0.0,-1.2802238326853435,0.02984791126800703,0.008479721260647326,0.029847910350151746,0.008479721220037782
NR-AR-LBD,HA1E,standardized,0,0,543c3314c9199cc07c022213e1e772ae819dac65901728a52823c9ad537ce18a,DCSUBABJRXZOMT,0.0,-1.2802238326853435,0.07281181483995168,0.02136296205960134,0.07281181478493412,0.021362962036608014
