task,cell,variant,repeat_id,fold_id,outer_split_signature,ik,y,d0_intercept,p_c0,p_d0,p_c1,p_d1
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,BIIVYFLTOXDAOV,0.0,-1.3413463002684778,0.34315509892751855,0.12019216355411266,0.34315510901232926,0.12019216734690492
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,DBEPLOCGEIEOCV,0.0,-1.3413463002684778,0.07646556561187594,0.02119195609918592,0.07646556503831803,0.02119195597818583
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,FJLGEFLZQAZZCD,1.0,-1.3413463002684778,0.19308593455783254,0.058887816571558595,0.19308593071652733,0.058887815433160295
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,GSYQNAMOFFWAPF,0.0,-1.3413463002684778,0.09007764982492227,0.025233302879485584,0.09007764953428715,0.025233302764188975
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HBOMLICNUCNMMY,0.0,-1.3413463002684778,0.1451232536328958,0.04250412853246062,0.14512325357197112,0.042504128537619076
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HCRKCZRJWPKOAR,0.0,-1.3413463002684778,0.12843397323668423,0.037103916054175526,0.12843397588984168,0.037103916785397935
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HDWIHXWEUNVBIY,0.0,-1.3413463002684778,0.17562330124067946,0.052768329090321246,0.1756233006124997,0.0527683288331109
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HOGVTUZUJGHKPL,1.0,-1.3413463002684778,0.30915261964886076,0.10475902997776536,0.3091526202430839,0.10475903039427824
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HSHNITRMYYLLCV,0.0,-1.3413463002684778,0.30674846272315054,0.10370575658084519,0.3067484613824292,0.10370575631557238
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,HYPPXZBJBPSRLK,0.0,-1.3413463002684778,0.1317320705387491,0.038159402446639214,0.13173207407303533,0.03815940322348737
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,IKGXIBQEEMLURG,0.0,-1.3413463002684778,0.16216855374463815,0.04817564137605308,0.1621685535838383,0.04817564129205077
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,IPVQLZZIHOAWMC,0.0,-1.3413463002684778,0.0372460811331763,0.010015083420106806,0.037246080091622724,0.010015083188603351
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,ITJNARMNRKSWTA,0.0,-1.3413463002684778,0.24997570610418438,0.08016641099252977,0.24997572605979806,0.08016641765491957
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,IWVRVEIKCBFZNF,1.0,-1.3413463002684778,0.6622941897221871,0.3389870376190107,0.6622941860487235,0.3389870342072522
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,JARNORYOPMINDY,0.0,-1.3413463002684778,0.23152399655613062,0.07302856310910003,0.2315239950800506,0.07302856273360807
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,JFPVXVDWJQMJEE,0.0,-1.3413463002684778,0.07710694790436992,0.021380444495467093,0.07710695053251498,0.02138044504327924
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,JOAHPSVPXZTVEP,1.0,-1.3413463002684778,0.3308479719721388,0.1144877348110637,0.3308479660875646,0.11448773265071739
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,JTEGQNOMFQHVDC,0.0,-1.3413463002684778,0.30597927280101883,0.10336979085001737,0.3059792725189016,0.10336979082304253
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,KBAFPSLPKGSANY,0.0,-1.3413463002684778,0.19429042252710552,0.05931670288420092,0.19429041744599082,0.05931670133209316
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,KJADKKWYZYXHBB,0.0,-1.3413463002684778,0.045918888722368406,0.01242896934045837,0.04591888969591884,0.01242896950294358
NR-AhR,HT29,standardized,0,0,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,KTHVBAZBLKXIHZ,0.0,-1.3413463002684778,0.09651717337928904,0.027175643191331166,0.09651717129500732,0.027175642745790183
