task,cell,variant,repeat_id,fold_id,outer_fold_id,outer_seed_requested,outer_split_seed,outer_split_signature,gene,beta,alpha_star_outer,bio_intercept,beta_saturated_no_bio_signal
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,DDR1,-1.4242567852733133e-10,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,PAX8,1.0014641444373941e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,RPS5,1.9022185972480174e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,ABCF1,-1.2160745874179546e-10,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,SPAG7,-4.1410746442460305e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,RHOA,-7.989740680148341e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,RNPS1,-6.56874097550259e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,SMNDC1,-3.248032269377264e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,ATP6V0B,2.1356158166313522e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,RPS6,-5.81594823034692e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,USP22,-6.799492597327267e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,APP,-1.0197931677729509e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,CLTC,9.826990327060607e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,MLEC,1.1377238780550973e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,CSRP1,-1.6465675618926303e-10,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,CALM3,9.928936024156819e-12,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,PTPRF,-6.238383996912927e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,DNAJB1,-5.5093929523266313e-11,100000000.0,-2.2036805323137347,True
NR-ER-LBD,MCF7,standardized,0,0,0,2042,2042,a897325baf80a7b7559dec9255234d06e8598ecb8d65be254818fa18f0ef7795,XBP1,8.407629149696135e-12,100000000.0,-2.2036805323137347,True
