task,cell,variant,repeat_id,fold_id,outer_fold_id,outer_seed_requested,outer_split_seed,outer_split_signature,gene,beta,alpha_star_outer,bio_intercept,beta_saturated_no_bio_signal
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,DDR1,5.833642081645953e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,PAX8,4.012504650959137e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,RPS5,4.840697941113219e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,ABCF1,1.830462507339889e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,SPAG7,7.002224987549917e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,RHOA,-6.620901912652934e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,RNPS1,-8.028852756141878e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,SMNDC1,-9.261053226206213e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,ATP6V0B,1.8833308737230558e-11,100000000.0,-1.4722025088392343,True
NR-AR-LBD,HT29,standardized,0,0,0,2042,2042,efe1fe65bc4a043c1677716b7630b9ad5b3b1f499455904fb16b0cc86fef3628,RPS6,-6.059157370436432e-11,100000000.0,-1.4722025088392343,True
