task,cell,variant,repeat_id,fold_id,outer_split_signature,ik,y,d0_intercept,p_c0,p_d0,p_c1,p_d1
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,GIJXKZJWITVLHI,0.0,-1.7862042272901106,0.14970069631726132,0.02866054133053111,0.14970069599136854,0.028660541242436
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,GPRBEKHLDVQUJE,0.0,-1.7862042272901106,0.1807284337921684,0.03565277973333378,0.18072843271441222,0.03565277949498049
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,GSNOZLZNQMLSKJ,0.0,-1.7862042272901106,0.17913084880742025,0.03528239152521118,0.17913084591951922,0.0352823908505141
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,GZHFODJQISUKAY,0.0,-1.7862042272901106,0.23280365877656323,0.04839509120339156,0.23280365840949413,0.04839509109798766
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,HBUBKKRHXORPQB,0.0,-1.7862042272901106,0.22010110557404353,0.04516217951174969,0.22010110666007401,0.04516217971207436
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,HCRKCZRJWPKOAR,0.0,-1.7862042272901106,0.22813780612334109,0.047197784208242194,0.22813780582805984,0.04719778414558675
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,HJMQDJPMQIHLPB,0.0,-1.7862042272901106,0.21350305713331033,0.04351572793416598,0.2135030556143502,0.04351572760822053
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,HPJKCIUCZWXJDR,0.0,-1.7862042272901106,0.16069689517555627,0.031090883185604313,0.16069689412677762,0.031090882964270997
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,HWVNEWGKWRGSRK,1.0,-1.7862042272901106,0.7396961587157973,0.32260753579065293,0.7396961582958431,0.3226075353277937
NR-PPAR-gamma,HA1E,residualized,0,0,b40f4e0e80050ad3927ff8e9fe2da5d13dc6e52065e49887351e1716fdd4486a,IANQTJSKSUMEQM,0.0,-1.7862042272901106,0.3262212536126441,0.0750538147392159,0.32622126744173374,0.07505381912060073
